raw_idx,timestamp,log_key,content
1116,2008-11-11 00:06:26,8,10.251.91.84:50010 Served block blk_-8915491531889006304 to /10.251.91.84
1117,2008-11-11 00:09:32,8,10.251.90.64:50010 Served block blk_-657087263710195616 to /10.250.14.196
1118,2008-11-11 00:27:41,8,10.250.10.213:50010 Served block blk_-1125621902344947014 to /10.250.10.213
1119,2008-11-11 00:41:02,9,10.251.214.175:50010:Got exception while serving blk_481857539063371482 to /10.251.105.189:
1120,2008-11-11 00:46:57,8,10.250.10.6:50010 Served block blk_1200136320542454615 to /10.250.10.6
1121,2008-11-11 01:12:54,9,10.251.39.144:50010:Got exception while serving blk_-8083036675630459841 to /10.251.39.209:
1122,2008-11-11 01:22:54,9,10.250.7.32:50010:Got exception while serving blk_-1508527605812345693 to /10.251.74.192:
1123,2008-11-11 01:32:41,8,10.251.31.180:50010 Served block blk_3905759687686730625 to /10.251.31.180
1124,2008-11-11 01:33:22,8,10.251.121.224:50010 Served block blk_342378162324355732 to /10.251.121.224
1125,2008-11-11 01:34:00,8,10.250.14.38:50010 Served block blk_-8674089929114017279 to /10.250.14.38
1126,2008-11-11 01:44:31,9,10.251.107.98:50010:Got exception while serving blk_-3140031507252212554 to /10.250.7.244:
1127,2008-11-11 02:07:52,8,10.251.125.237:50010 Served block blk_-309134958179110212 to /10.251.125.237
1128,2008-11-11 02:21:43,8,10.250.13.240:50010 Served block blk_-3134225108208373949 to /10.250.13.240
1129,2008-11-11 02:30:10,6,BLOCK* NameSystem.delete: blk_-8887373200836701910 is added to invalidSet of 10.251.193.224:50010
1130,2008-11-11 02:30:11,6,BLOCK* NameSystem.delete: blk_-1162676743264290624 is added to invalidSet of 10.251.194.213:50010
1131,2008-11-11 02:30:11,6,BLOCK* NameSystem.delete: blk_-5513640508500780385 is added to invalidSet of 10.251.203.179:50010
1132,2008-11-11 02:30:11,6,BLOCK* NameSystem.delete: blk_-7767902948513849386 is added to invalidSet of 10.251.71.146:50010
1133,2008-11-11 02:30:13,6,BLOCK* NameSystem.delete: blk_-5382946262718129284 is added to invalidSet of 10.250.5.161:50010
1134,2008-11-11 02:30:13,6,BLOCK* NameSystem.delete: blk_5668137923110942035 is added to invalidSet of 10.251.91.229:50010
1135,2008-11-11 02:30:13,6,BLOCK* NameSystem.delete: blk_7197514030988119866 is added to invalidSet of 10.251.75.49:50010
1136,2008-11-11 02:30:15,6,BLOCK* NameSystem.delete: blk_-5362598472846558076 is added to invalidSet of 10.250.14.143:50010
1137,2008-11-11 02:30:17,6,BLOCK* NameSystem.delete: blk_-4269939382058952254 is added to invalidSet of 10.251.203.129:50010
1138,2008-11-11 02:30:17,6,BLOCK* NameSystem.delete: blk_-6978845808078082463 is added to invalidSet of 10.251.109.209:50010
1141,2008-11-11 02:30:22,6,BLOCK* NameSystem.delete: blk_8493856762887493521 is added to invalidSet of 10.251.26.131:50010
1139,2008-11-11 02:30:22,6,BLOCK* NameSystem.delete: blk_-1071115021179995772 is added to invalidSet of 10.250.11.53:50010
1140,2008-11-11 02:30:22,6,BLOCK* NameSystem.delete: blk_7336636250384047238 is added to invalidSet of 10.251.26.177:50010
1142,2008-11-11 02:30:24,6,BLOCK* NameSystem.delete: blk_1043487525777829194 is added to invalidSet of 10.251.110.8:50010
1143,2008-11-11 02:30:24,6,BLOCK* NameSystem.delete: blk_-3225035678192156905 is added to invalidSet of 10.251.38.214:50010
1144,2008-11-11 02:30:25,6,BLOCK* NameSystem.delete: blk_5572208681898881669 is added to invalidSet of 10.251.38.197:50010
1145,2008-11-11 02:30:27,6,BLOCK* NameSystem.delete: blk_-2225353020301959077 is added to invalidSet of 10.251.125.237:50010
1146,2008-11-11 02:30:27,6,BLOCK* NameSystem.delete: blk_3946183108430554053 is added to invalidSet of 10.250.11.100:50010
1147,2008-11-11 02:30:33,6,BLOCK* NameSystem.delete: blk_-3681974396824196300 is added to invalidSet of 10.250.17.177:50010
1148,2008-11-11 02:30:37,6,BLOCK* NameSystem.delete: blk_2736251498135196075 is added to invalidSet of 10.251.90.64:50010
1149,2008-11-11 02:30:39,6,BLOCK* NameSystem.delete: blk_1275198635723397883 is added to invalidSet of 10.251.202.134:50010
1150,2008-11-11 02:30:39,6,BLOCK* NameSystem.delete: blk_3428998332517532825 is added to invalidSet of 10.251.43.192:50010
1151,2008-11-11 02:31:39,5,Deleting block blk_-7106479503467535906 file /mnt/hadoop/dfs/data/current/subdir32/blk_-7106479503467535906
1152,2008-11-11 02:31:49,5,Deleting block blk_-7411858598798393933 file /mnt/hadoop/dfs/data/current/subdir24/blk_-7411858598798393933
1153,2008-11-11 02:31:56,5,Deleting block blk_-5429479049793046826 file /mnt/hadoop/dfs/data/current/subdir34/blk_-5429479049793046826
1154,2008-11-11 02:31:58,5,Deleting block blk_-6431101765137189231 file /mnt/hadoop/dfs/data/current/subdir33/blk_-6431101765137189231
1155,2008-11-11 02:32:16,5,Deleting block blk_-2923662094689783995 file /mnt/hadoop/dfs/data/current/subdir38/blk_-2923662094689783995
1156,2008-11-11 02:32:22,8,10.250.14.143:50010 Served block blk_-664656559337730574 to /10.250.7.96
1157,2008-11-11 02:32:22,3,Received block blk_3224393364314749254 of size 67108864 from /10.251.37.240
1158,2008-11-11 02:32:29,5,Deleting block blk_1483582953997932733 file /mnt/hadoop/dfs/data/current/subdir7/blk_1483582953997932733
1159,2008-11-11 02:32:30,5,Deleting block blk_-3607708283707030582 file /mnt/hadoop/dfs/data/current/subdir31/blk_-3607708283707030582
1160,2008-11-11 02:32:34,5,Deleting block blk_4365203784873840210 file /mnt/hadoop/dfs/data/current/subdir1/blk_4365203784873840210
1161,2008-11-11 02:32:43,5,Deleting block blk_1920931690498309324 file /mnt/hadoop/dfs/data/current/subdir42/blk_1920931690498309324
1162,2008-11-11 02:32:43,5,Deleting block blk_2731746367139956284 file /mnt/hadoop/dfs/data/current/subdir15/blk_2731746367139956284
1163,2008-11-11 02:32:47,5,Deleting block blk_3312198496468502316 file /mnt/hadoop/dfs/data/current/subdir36/blk_3312198496468502316
1164,2008-11-11 02:32:47,5,Deleting block blk_-626413149556394155 file /mnt/hadoop/dfs/data/current/subdir26/blk_-626413149556394155
1165,2008-11-11 02:32:48,5,Deleting block blk_1350741653957819140 file /mnt/hadoop/dfs/data/current/subdir32/blk_1350741653957819140
1166,2008-11-11 02:32:48,5,Deleting block blk_6675564098604634452 file /mnt/hadoop/dfs/data/current/subdir1/blk_6675564098604634452
1167,2008-11-11 02:32:49,5,Deleting block blk_1692958087244489888 file /mnt/hadoop/dfs/data/current/subdir62/blk_1692958087244489888
1168,2008-11-11 02:32:50,5,Deleting block blk_5528471097481810388 file /mnt/hadoop/dfs/data/current/subdir5/blk_5528471097481810388
1169,2008-11-11 02:32:50,5,Deleting block blk_797263375273454863 file /mnt/hadoop/dfs/data/current/subdir16/blk_797263375273454863
1170,2008-11-11 02:32:55,5,Deleting block blk_5209577451013188921 file /mnt/hadoop/dfs/data/current/subdir24/blk_5209577451013188921
1171,2008-11-11 02:33:04,5,Deleting block blk_4713539908695785630 file /mnt/hadoop/dfs/data/current/subdir39/blk_4713539908695785630
1172,2008-11-11 02:33:10,5,Deleting block blk_6148201552996212693 file /mnt/hadoop/dfs/data/current/subdir15/blk_6148201552996212693
1173,2008-11-11 02:33:28,5,Deleting block blk_9014154925388243050 file /mnt/hadoop/dfs/data/current/subdir28/blk_9014154925388243050
1174,2008-11-11 02:33:30,5,Deleting block blk_8761138012128091849 file /mnt/hadoop/dfs/data/current/subdir33/blk_8761138012128091849
1175,2008-11-11 02:37:49,3,Received block blk_-4071286774767564790 of size 67108864 from /10.251.197.226
1176,2008-11-11 02:39:14,8,10.251.122.65:50010 Served block blk_2866275036574950116 to /10.250.11.53
1177,2008-11-11 02:41:05,3,Received block blk_-6811519872198278365 of size 67108864 from /10.250.6.4
1178,2008-11-11 02:41:33,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.19:50010 is added to blk_6748710057489679257 size 67108864
1179,2008-11-11 02:42:47,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.209:50010 is added to blk_1833093108290599780 size 67108864
1180,2008-11-11 02:43:04,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_9163807899833139121 size 67108864
1181,2008-11-11 02:43:09,4,Receiving block blk_3941798034503185737 src: /10.250.11.85:42358 dest: /10.250.11.85:50010
1182,2008-11-11 02:43:25,3,Received block blk_6894918622505820383 of size 67108864 from /10.250.14.143
1183,2008-11-11 02:44:43,4,Receiving block blk_6491424745418112176 src: /10.251.214.130:57008 dest: /10.251.214.130:50010
1184,2008-11-11 02:44:43,7,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000115_0/part-00115. blk_-17685631368401548
1185,2008-11-11 02:47:24,7,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000176_0/part-00176. blk_8924207394547472950
1186,2008-11-11 02:47:42,4,Receiving block blk_-4526931594457272384 src: /10.251.43.147:40348 dest: /10.251.43.147:50010
1187,2008-11-11 02:48:31,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.242:50010 is added to blk_5390763359901143305 size 67108864
1188,2008-11-11 02:49:01,4,Receiving block blk_-11867600358649678 src: /10.251.75.79:46421 dest: /10.251.75.79:50010
1189,2008-11-11 02:49:01,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.194:50010 is added to blk_2430417102497887445 size 67108864
1190,2008-11-11 02:49:01,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_-747046374856916711 size 67108864
1191,2008-11-11 02:51:01,3,Received block blk_5062112794659861146 of size 67108864 from /10.251.91.84
1192,2008-11-11 02:52:08,4,Receiving block blk_-116589515245909549 src: /10.251.203.179:33198 dest: /10.251.203.179:50010
1193,2008-11-11 02:53:35,2,PacketResponder 1 for block blk_4628975089896927394 terminating
1194,2008-11-11 02:53:36,4,Receiving block blk_-764747190320632607 src: /10.251.127.191:49914 dest: /10.251.127.191:50010
1195,2008-11-11 02:53:46,3,Received block blk_-8015797075596093783 of size 67108864 from /10.250.11.194
1196,2008-11-11 02:54:24,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-1675768179383804109 size 67108864
1197,2008-11-11 02:56:07,2,PacketResponder 2 for block blk_1155029843511109085 terminating
1198,2008-11-11 02:56:19,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.113:50010 is added to blk_9060964400089016309 size 67108864
1199,2008-11-11 02:56:34,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-1417908110808566576 size 67108864
1200,2008-11-11 02:56:53,2,PacketResponder 0 for block blk_-7483426835701512490 terminating
1201,2008-11-11 02:57:32,4,Receiving block blk_-3752135158991310104 src: /10.251.70.5:44375 dest: /10.251.70.5:50010
1202,2008-11-11 02:58:11,4,Receiving block blk_-8649503431827393598 src: /10.251.199.19:48778 dest: /10.251.199.19:50010
1203,2008-11-11 02:59:03,2,PacketResponder 2 for block blk_-6883339133893273874 terminating
1204,2008-11-11 02:59:15,2,PacketResponder 0 for block blk_3695169334833427187 terminating
1205,2008-11-11 02:59:45,2,PacketResponder 0 for block blk_6055109613223910610 terminating
1206,2008-11-11 03:00:15,4,Receiving block blk_-1868325377308234190 src: /10.251.42.207:50666 dest: /10.251.42.207:50010
1207,2008-11-11 03:00:17,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_-6338549285508312302 size 3530010
1208,2008-11-11 03:00:51,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_-900758580041645081 size 3543900
1209,2008-11-11 03:01:53,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.3:50010 is added to blk_1756478622414930264 size 67108864
1210,2008-11-11 03:02:25,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.47:50010 is added to blk_-6555060221133060529 size 67108864
1211,2008-11-11 03:02:33,4,Receiving block blk_9076677650086747187 src: /10.251.35.1:52094 dest: /10.251.35.1:50010
1212,2008-11-11 03:02:36,2,PacketResponder 2 for block blk_-4165562468976768862 terminating
1213,2008-11-11 03:02:40,2,PacketResponder 1 for block blk_-3295982945091621137 terminating
1214,2008-11-11 03:03:00,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_-7637577152926063076 size 67108864
1215,2008-11-11 03:03:18,4,Receiving block blk_3181161977343808286 src: /10.251.43.21:40127 dest: /10.251.43.21:50010
1216,2008-11-11 03:04:14,4,Receiving block blk_6807535563873595117 src: /10.250.17.177:48934 dest: /10.250.17.177:50010
1217,2008-11-11 03:04:16,4,Receiving block blk_7513976340045981966 src: /10.251.42.207:36468 dest: /10.251.42.207:50010
1218,2008-11-11 03:04:18,7,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001061_0/part-01061. blk_-749176535135404637
1219,2008-11-11 03:05:01,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.245:50010 is added to blk_-7909610753867924116 size 67108864
1220,2008-11-11 03:07:26,3,Received block blk_-7247291679155656679 of size 67108864 from /10.250.10.176
1221,2008-11-11 03:07:36,2,PacketResponder 1 for block blk_-6369730481066968769 terminating
1222,2008-11-11 03:07:45,4,Receiving block blk_7780461223860192433 src: /10.251.127.191:58148 dest: /10.251.127.191:50010
1223,2008-11-11 03:09:42,7,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001281_0/part-01281. blk_2084123600915946046
1224,2008-11-11 03:09:46,4,Receiving block blk_92273823183917102 src: /10.250.15.67:53441 dest: /10.250.15.67:50010
1225,2008-11-11 03:09:50,3,Received block blk_-1141332313413855099 of size 67108864 from /10.251.89.155
1226,2008-11-11 03:09:58,4,Receiving block blk_3016571528120363023 src: /10.251.194.102:60235 dest: /10.251.194.102:50010
1227,2008-11-11 03:11:06,4,Receiving block blk_-7678242108759603056 src: /10.251.125.193:33553 dest: /10.251.125.193:50010
1228,2008-11-11 03:11:43,4,Receiving block blk_-7526023914950151999 src: /10.250.5.161:48457 dest: /10.250.5.161:50010
1229,2008-11-11 03:12:57,4,Receiving block blk_-6380328072112550668 src: /10.250.6.191:37701 dest: /10.250.6.191:50010
1230,2008-11-11 03:12:58,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.100:50010 is added to blk_3222673463853349950 size 67108864
1231,2008-11-11 03:13:07,2,PacketResponder 2 for block blk_-3183355402229300197 terminating
1232,2008-11-11 03:13:34,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.8:50010 is added to blk_-5963475042722370536 size 67108864
1233,2008-11-11 03:14:36,7,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001398_0/part-01398. blk_-7527506469734664572
1234,2008-11-11 03:15:41,3,Received block blk_9072486569292195232 of size 67108864 from /10.251.71.68
1235,2008-11-11 03:16:21,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.159:50010 is added to blk_-4455205822455130625 size 67108864
1236,2008-11-11 03:16:50,3,Received block blk_3777399812922072863 of size 67108864 from /10.251.199.225
1237,2008-11-11 03:17:30,2,PacketResponder 1 for block blk_-4633546693082073737 terminating
1238,2008-11-11 03:17:35,3,Received block blk_6799391641508508235 of size 67108864 from /10.251.107.98
1239,2008-11-11 03:18:11,2,PacketResponder 0 for block blk_1002945451269828722 terminating
1240,2008-11-11 03:19:00,3,Received block blk_566413670355737377 of size 67108864 from /10.251.122.79
1241,2008-11-11 03:19:38,2,PacketResponder 1 for block blk_2819581679409796253 terminating
1242,2008-11-11 03:19:51,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.243:50010 is added to blk_1512923509505250283 size 67108864
1243,2008-11-11 03:20:53,7,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001611_0/part-01611. blk_285336326661214154
1244,2008-11-11 03:21:21,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.134:50010 is added to blk_5955377624764578810 size 67108864
1245,2008-11-11 03:23:57,7,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001574_0/part-01574. blk_-7458279618877678162
1246,2008-11-11 03:24:16,2,PacketResponder 0 for block blk_5018765878120211503 terminating
1247,2008-11-11 03:25:31,4,Receiving block blk_313888672758374538 src: /10.251.39.179:40031 dest: /10.251.39.179:50010
1248,2008-11-11 03:25:44,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.109.209:50010 is added to blk_3764801892187716497 size 67108864
1249,2008-11-11 03:26:12,3,Received block blk_-3491385689517593364 of size 67108864 from /10.251.193.224
1250,2008-11-11 03:26:55,3,Received block blk_-2243784245784480521 of size 67108864 from /10.250.6.191
1251,2008-11-11 03:28:13,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.223:50010 is added to blk_-4052810234606327693 size 67108864
1252,2008-11-11 03:28:25,2,PacketResponder 2 for block blk_-6695620358347030339 terminating
1253,2008-11-11 03:28:28,2,PacketResponder 0 for block blk_-5102453487463005287 terminating
1254,2008-11-11 03:29:00,4,Receiving block blk_7924393760966842810 src: /10.251.202.209:59148 dest: /10.251.202.209:50010
1255,2008-11-11 03:29:17,3,Received block blk_5915244038969911075 of size 67108864 from /10.250.11.53
1256,2008-11-11 03:31:10,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.144:50010 is added to blk_3243316191092266549 size 67108864
1257,2008-11-11 03:31:25,2,PacketResponder 1 for block blk_8229768485681546149 terminating
1258,2008-11-11 03:32:11,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.21:50010 is added to blk_3206064173813164493 size 67108864
1259,2008-11-11 03:34:26,2,PacketResponder 2 for block blk_-1957299792594627113 terminating
1260,2008-11-11 03:34:44,4,Receiving block blk_-1690784932539647416 src: /10.251.31.180:50205 dest: /10.251.31.180:50010
1261,2008-11-11 03:35:05,2,PacketResponder 1 for block blk_6745520736924802462 terminating
1262,2008-11-11 03:38:19,6,BLOCK* NameSystem.delete: blk_-1525964299678787959 is added to invalidSet of 10.251.37.240:50010
1263,2008-11-11 03:38:23,6,BLOCK* NameSystem.delete: blk_7045475543362904558 is added to invalidSet of 10.251.106.214:50010
1264,2008-11-11 03:38:24,6,BLOCK* NameSystem.delete: blk_-6802124772693111025 is added to invalidSet of 10.251.66.63:50010
1265,2008-11-11 03:38:29,5,Deleting block blk_-5205950257901523262 file /mnt/hadoop/dfs/data/current/subdir40/blk_-5205950257901523262
1266,2008-11-11 03:39:25,2,PacketResponder 2 for block blk_-1649239999940418046 terminating
1267,2008-11-11 03:39:27,3,Received block blk_6880728743505526406 of size 67108864 from /10.251.197.226
1268,2008-11-11 03:39:35,4,Receiving block blk_5256716488526744434 src: /10.251.73.220:42064 dest: /10.251.73.220:50010
1269,2008-11-11 03:39:53,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_6928449948805597176 size 67108864
1270,2008-11-11 03:41:05,2,PacketResponder 2 for block blk_2529569087635823495 terminating
1271,2008-11-11 03:42:52,7,BLOCK* NameSystem.allocateBlock: /user/root/randtxt4/_temporary/_task_200811101024_0010_m_000222_0/part-00222. blk_3764836840384130740
1272,2008-11-11 03:43:23,4,Receiving block blk_3020717811556957482 src: /10.251.90.81:48077 dest: /10.251.90.81:50010
1273,2008-11-11 03:43:51,3,Received block blk_-577659324269246113 of size 67108864 from /10.251.203.179
1274,2008-11-11 03:44:56,2,PacketResponder 0 for block blk_6137960563260046065 terminating
1275,2008-11-11 03:46:00,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.246:50010 is added to blk_-6909400912794057067 size 67108864
1276,2008-11-11 03:47:12,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.192:50010 is added to blk_8249475180346179102 size 67108864
1277,2008-11-11 03:47:26,3,Received block blk_-5045144756510626150 of size 67108864 from /10.251.39.160
1278,2008-11-11 03:47:42,3,Received block blk_752365829198406123 of size 67108864 from /10.250.6.214
1279,2008-11-11 03:49:37,2,PacketResponder 2 for block blk_5663417083925711869 terminating
1280,2008-11-11 03:49:45,2,PacketResponder 2 for block blk_-2014243777892518956 terminating
1281,2008-11-11 03:50:10,4,Receiving block blk_-8123824094195108685 src: /10.251.194.213:54308 dest: /10.251.194.213:50010
1282,2008-11-11 03:51:13,4,Receiving block blk_2080318574920472813 src: /10.251.39.64:40530 dest: /10.251.39.64:50010
1283,2008-11-11 03:51:15,3,Received block blk_-290874442865281380 of size 28497700 from /10.251.203.179
1284,2008-11-11 03:51:52,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_5953577136151423920 size 67108864
1285,2008-11-11 03:52:47,2,PacketResponder 1 for block blk_-2780312306380730204 terminating
1286,2008-11-11 03:54:17,2,PacketResponder 2 for block blk_-633826175832239328 terminating
1287,2008-11-11 03:55:32,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.101:50010 is added to blk_-6540455811923725840 size 67108864
1288,2008-11-11 03:56:20,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.1:50010 is added to blk_6308888821787547357 size 67108864
1289,2008-11-11 03:58:34,2,PacketResponder 1 for block blk_4638603954320058978 terminating
1290,2008-11-11 03:59:13,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.229:50010 is added to blk_-4651707530079874243 size 67108864
1291,2008-11-11 03:59:15,2,PacketResponder 2 for block blk_5115892145206906855 terminating
1292,2008-11-11 03:59:48,2,PacketResponder 1 for block blk_-2421414377433740760 terminating
1293,2008-11-11 03:59:57,3,Received block blk_-420564586555502239 of size 67108864 from /10.251.90.64
1294,2008-11-11 04:01:07,7,BLOCK* NameSystem.allocateBlock: /user/root/randtxt4/_temporary/_task_200811101024_0010_m_000881_0/part-00881. blk_-3091906986951252347
1295,2008-11-11 04:02:46,2,PacketResponder 2 for block blk_-4068751061953213467 terminating
1296,2008-11-11 04:02:51,2,PacketResponder 0 for block blk_-3025440686907267472 terminating
1297,2008-11-11 04:04:02,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.70:50010 is added to blk_-420818767915591010 size 67108864
1298,2008-11-11 04:04:05,2,PacketResponder 2 for block blk_8422946850755720617 terminating
1299,2008-11-11 04:04:25,4,Receiving block blk_-5646228903161999640 src: /10.251.71.97:60870 dest: /10.251.71.97:50010
1300,2008-11-11 04:05:21,2,PacketResponder 0 for block blk_-7024895786822269814 terminating
1301,2008-11-11 04:05:37,2,PacketResponder 0 for block blk_-4430291708660291878 terminating
1302,2008-11-11 04:05:43,4,Receiving block blk_-6250368566161066085 src: /10.251.31.180:42992 dest: /10.251.31.180:50010
1303,2008-11-11 04:05:44,4,Receiving block blk_-6213380972217661202 src: /10.251.203.149:40478 dest: /10.251.203.149:50010
1304,2008-11-11 04:06:04,3,Received block blk_3813891701916249413 of size 67108864 from /10.251.121.224
1305,2008-11-11 04:06:26,2,PacketResponder 2 for block blk_903961454948542202 terminating
1306,2008-11-11 04:06:53,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_3954386352306480748 size 67108864
1307,2008-11-11 04:06:58,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.105.189:50010 is added to blk_4812792845864526586 size 67108864
1308,2008-11-11 04:07:28,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.211:50010 is added to blk_5570475465835003801 size 67108864
1309,2008-11-11 04:07:51,3,Received block blk_-9190864897806028230 of size 67108864 from /10.251.214.130
1310,2008-11-11 04:07:54,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.242:50010 is added to blk_-4342304152206614489 size 67108864
1311,2008-11-11 04:08:57,2,PacketResponder 0 for block blk_-190773840747023361 terminating
1312,2008-11-11 04:10:04,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.240:50010 is added to blk_-5580048401594934039 size 67108864
1313,2008-11-11 04:10:39,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.242:50010 is added to blk_6640583412927022083 size 67108864
1314,2008-11-11 04:11:11,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_-1332315107905285608 size 67108864
1315,2008-11-11 04:12:18,3,Received block blk_3550669278239526374 of size 67108864 from /10.251.123.1
1316,2008-11-11 04:12:19,2,PacketResponder 0 for block blk_4873550540813847659 terminating
1317,2008-11-11 04:12:52,4,Receiving block blk_-1133573997287815203 src: /10.251.123.195:59430 dest: /10.251.123.195:50010
1318,2008-11-11 04:13:49,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.134:50010 is added to blk_2740792916077430444 size 28482383
1319,2008-11-11 04:14:25,2,PacketResponder 0 for block blk_2851869865185325732 terminating
1320,2008-11-11 04:14:43,2,PacketResponder 0 for block blk_-1842096107468319932 terminating
1321,2008-11-11 04:15:09,3,Received block blk_-8965508153794244104 of size 28494398 from /10.251.70.112
1322,2008-11-11 04:15:32,4,Receiving block blk_1074754942323612586 src: /10.251.202.181:45279 dest: /10.251.202.181:50010
1323,2008-11-11 04:15:34,4,Receiving block blk_-7727864185516010230 src: /10.251.43.192:36039 dest: /10.251.43.192:50010
1324,2008-11-11 04:17:01,2,PacketResponder 2 for block blk_-4779205255695723216 terminating
1325,2008-11-11 04:17:34,2,PacketResponder 0 for block blk_2261089810991980611 terminating
1326,2008-11-11 04:18:11,4,Receiving block blk_5335498635665743905 src: /10.251.73.220:50095 dest: /10.251.73.220:50010
1327,2008-11-11 04:19:26,4,Receiving block blk_-5144503768267321004 src: /10.251.107.19:36862 dest: /10.251.107.19:50010
1328,2008-11-11 04:20:09,2,PacketResponder 1 for block blk_1927336911952959118 terminating
1329,2008-11-11 04:20:24,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.166:50010 is added to blk_-2332150303475653460 size 67108864
1330,2008-11-11 04:20:42,2,PacketResponder 2 for block blk_2111886617384066018 terminating
1331,2008-11-11 04:21:00,4,Receiving block blk_-2506231977021079951 src: /10.251.31.160:57634 dest: /10.251.31.160:50010
1332,2008-11-11 04:21:29,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.86:50010 is added to blk_4330492872922862223 size 67108864
1333,2008-11-11 04:23:53,2,PacketResponder 2 for block blk_6918427074195439966 terminating
1334,2008-11-11 04:24:16,4,Receiving block blk_4284688617983009262 src: /10.251.91.32:57548 dest: /10.251.91.32:50010
1335,2008-11-11 04:24:27,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.5:50010 is added to blk_5813361416484537967 size 67108864
1336,2008-11-11 04:24:56,4,Receiving block blk_-2313277713021896570 src: /10.251.123.195:58823 dest: /10.251.123.195:50010
1337,2008-11-11 04:24:57,2,PacketResponder 0 for block blk_-7778922135767840250 terminating
1338,2008-11-11 04:26:25,4,Receiving block blk_-7350482598011027441 src: /10.250.7.96:41476 dest: /10.250.7.96:50010
1339,2008-11-11 04:27:35,3,Received block blk_-3607860197409267245 of size 28503188 from /10.251.31.180
1340,2008-11-11 04:28:24,2,PacketResponder 1 for block blk_4178945095089206682 terminating
1341,2008-11-11 04:30:15,2,PacketResponder 2 for block blk_-3363550789841756902 terminating
